genomeID	total_CDS_count	unique_CDS_count	genome_size	CDS_bases	CDS_frac	NC_bases	NC_frac	J	A	K	L	B	D	Y	V	T	M	N	Z	W	U	O	X	C	G	E	F	H	I	P	Q	R	S	noCOG
GCF_003269405	2927	2918	3231249	2693167	0.8334755	538082	0.1665245	201.833333333333	0	255.666666666667	105.333333333333	0	36.3333333333333	0	65	100.333333333333	153.833333333333	10.8333333333333	1.5	1.5	22	89	29.5	106.166666666667	265.916666666667	193.416666666667	93.5	100.5	93.1666666666667	107.583333333333	23.5	175.583333333333	122	573
GCF_024800605	2996	2993	3263453	2716558	0.8324183	546895	0.1675817	198.833333333333	0	256.666666666667	106.333333333333	0	38.1666666666667	0	62	102.166666666667	158.166666666667	11.3333333333333	1.5	1.5	22.5	89	25.5	107.166666666667	268.916666666667	197.916666666667	92	101.5	89.1666666666667	105.583333333333	22.5	175.583333333333	128	634
GCF_024969715	2992	2982	3255705	2718885	0.8351141	536820	0.1648859	200.833333333333	0	252.666666666667	106.333333333333	0	37.1666666666667	0	62	104.166666666667	161.166666666667	10.8333333333333	1.5	1.5	21	89	31.5	105.166666666667	276.416666666667	192.916666666667	91.5	101.5	90.6666666666667	105.583333333333	23.5	175.083333333333	124	626
GCF_029814785	2992	2987	3304253	2745883	0.8310148	558370	0.1689852	201.833333333333	0	253.666666666667	106.833333333333	0	37.8333333333333	0	66	101.833333333333	156.333333333333	10.8333333333333	1.5	1.5	23	89.3333333333333	28.5	104	266.416666666667	196.916666666667	94	112.5	86.6666666666667	113.416666666667	19.5	174.583333333333	128	617
GCF_018847275	2486	2479	3002718	2599132	0.8655931	403586	0.1344069	178.333333333333	0	75.8333333333333	95.8333333333333	0	30.8333333333333	0	60	68.5	178.833333333333	12.5	3.5	4.5	30	93	10	88.3333333333333	111.833333333333	126.333333333333	46.5	95.3333333333333	55	82.3333333333333	7.5	166.166666666667	64	801
GCF_033802805	2910	2908	3199580	2651048	0.8285612	548532	0.1714388	200.833333333333	0	248.166666666667	104.833333333333	0	34.8333333333333	0	66	100.833333333333	142.833333333333	10	1.5	1.16666666666667	20.6666666666667	89.8333333333333	36.5	103	279.916666666667	197.416666666667	93	111	88.6666666666667	108.416666666667	17.5	164.083333333333	125	564
GCF_036255815	3027	3015	3308302	2774407	0.8386196	533895	0.1613804	201.083333333333	0	261.166666666667	107.833333333333	0	37.8333333333333	0	69	102.833333333333	158.333333333333	9.83333333333333	1.5	1.5	21	90.3333333333333	38	109.166666666667	282.916666666667	200.166666666667	95	110.416666666667	95.6666666666667	108.916666666667	20.75	173.75	130	600
GCF_052232885	2927	2922	3198181	2646513	0.8275057	551668	0.1724943	200.833333333333	1	243.666666666667	106.833333333333	0	36.6666666666667	0	63	98.6666666666667	149.666666666667	9.83333333333333	1.5	1.5	21	92.5	28	99.6666666666667	249.916666666667	195.916666666667	93	102.5	90.6666666666667	103.583333333333	18.5	174.583333333333	120	624
GCF_000389675	1785	1782	1991579	1715166	0.8612091	276413	0.1387909	181.333333333333	0	116.666666666667	88.8333333333333	0	26.5	0	45.5	60.3333333333333	96.5	7	1.5	0.666666666666667	15.6666666666667	60	17.5	53.8333333333333	162.833333333333	108.333333333333	78	47.6666666666667	51.6666666666667	58.5	10	94.1666666666667	69	333
GCF_001746265	1762	1727	2053066	1540259	0.7502238	512807	0.2497762	175.833333333333	0	93.1666666666667	82.8333333333333	0	28.5	0	61	44.8333333333333	83	4.5	1.5	1.16666666666667	13.1666666666667	65	115	38.6666666666667	87.5	89	81.5	53.8333333333333	53.8333333333333	60	6.5	87.6666666666667	54	380
GCF_002224305	1786	1782	1991906	1713122	0.8600416	278784	0.1399584	181.333333333333	0	116.666666666667	88.8333333333333	0	25.5	0	46.5	60.3333333333333	97	6.66666666666667	1.5	0.333333333333333	15.8333333333333	60	20.5	53.8333333333333	161.833333333333	109.333333333333	79	44.6666666666667	50.6666666666667	58.5	10	92.1666666666667	68	337
GCF_020883435	1791	1789	2037416	1725851	0.8470784	311565	0.1529216	180.333333333333	0	114.666666666667	90.3333333333333	0	26.5	0	45.5	60.3333333333333	97.5	6.5	1.5	0.666666666666667	17.1666666666667	59	19.5	53.8333333333333	158.833333333333	108.833333333333	78	48.1666666666667	48.6666666666667	59.5	10	93.6666666666667	70	342
GCF_025946805	1869	1850	2076116	1764593	0.8499491	311523	0.1500509	179.333333333333	0	124.166666666667	81.8333333333333	0	26.3333333333333	0	55.5	79.3333333333333	115.833333333333	4.5	1.5	1.66666666666667	13.1666666666667	48.5	61	49.6666666666667	134.333333333333	143.333333333333	72	55	60.6666666666667	60.3333333333333	7.5	96.5	60	337
GCF_032463485	1799	1795	1992024	1722150	0.8645227	269874	0.1354773	182.333333333333	0	116.666666666667	88.8333333333333	0	26.5	0	46.5	60.3333333333333	97	7	1.5	0.666666666666667	16.1666666666667	60	20.5	52.8333333333333	162.833333333333	108.333333333333	79	47.6666666666667	51.6666666666667	56.5	10	94.1666666666667	69	343
GCF_039880475	1798	1794	1991978	1727025	0.86699	264953	0.13301	182.333333333333	0	116.666666666667	88.8333333333333	0	26.5	0	46.5	60.3333333333333	97	7	1.5	0.666666666666667	16.1666666666667	60	20.5	53.8333333333333	162.833333333333	109.333333333333	79	47.6666666666667	51.6666666666667	58.5	10	94.1666666666667	69	338
GCF_018847375	2478	2473	3049079	2655856	0.8710355	393223	0.1289645	179.833333333333	0	62.8333333333333	81.8333333333333	0	28.8333333333333	0	57.5	61.5	210.833333333333	10.5	3.5	5	37.5	96	10	92.3333333333333	135.333333333333	130.333333333333	50	105.333333333333	53.5	85.3333333333333	8.5	144.666666666667	76	751
GCF_042999335	1571	1543	1776174	1562221	0.8795428	213953	0.1204572	182.333333333333	0	106.166666666667	83.8333333333333	0	29.3333333333333	0	56.5	50.8333333333333	92.3333333333333	7	1.5	1.16666666666667	17.6666666666667	50	33	47.5	144.5	71	54.5	38.5	37	51.8333333333333	6	66.5	59	283
GCF_043000305	1616	1593	1809156	1592484	0.8802359	216672	0.1197641	178.833333333333	0	108.166666666667	86.8333333333333	0	29.3333333333333	0	56.5	50.8333333333333	93.3333333333333	7	1.5	1.16666666666667	17.6666666666667	51.5	38	47.5	145.5	70	54.5	38.5	37	51.8333333333333	6	67.5	61	316
GCF_000006865	2281	2230	2365589	1962796	0.8297282	402793	0.1702718	189.333333333333	0	135.166666666667	91.8333333333333	0	28.5	0	47	51.3333333333333	111	7.5	0.5	0.666666666666667	19.6666666666667	55.5	99	71.1666666666667	153.5	155.666666666667	82.5	88.3333333333333	62.1666666666667	83	13.5	128.166666666667	104	502
GCF_000009425	2410	2359	2529478	2068644	0.8178146	460834	0.1821854	189.833333333333	0	163.166666666667	99.8333333333333	0	29.5	0	49	57.3333333333333	115.5	8	0.5	0.666666666666667	20.6666666666667	55	91.5	68.3333333333333	159.416666666667	164.416666666667	82.5	94	57.8333333333333	93.25	19.5	133.25	102	555
GCF_000269925	1875	1867	1950135	1655441	0.8488853	294694	0.1511147	193.833333333333	0	118.166666666667	87.8333333333333	0	21	0	35.5	60.8333333333333	101.5	6	0.5	0.666666666666667	17.6666666666667	45.5	23	61.1666666666667	134	96.5	72.5	68	55.6666666666667	81	18.5	104.666666666667	94	377
GCF_000807375	2378	2356	2488699	2088165	0.8390589	400534	0.1609411	189.333333333333	0	151.166666666667	98.3333333333333	0	30.5	0	49.5	59.8333333333333	126.5	8.16666666666667	0.5	0.333333333333333	17.3333333333333	56	51.5	72.1666666666667	182.333333333333	167.5	86.5	94.3333333333333	62.6666666666667	102	15.5	137	102	517
GCF_002804185	2265	2181	2432058	2071741	0.8518469	360317	0.1481531	192.333333333333	0	152.166666666667	92.8333333333333	0	28.5	0	50.5	62.3333333333333	117.5	7	0.5	0.666666666666667	23.6666666666667	54.5	18	72.6666666666667	191.166666666667	165.333333333333	94	92.8333333333333	62.6666666666667	97	23.5	136.333333333333	114	415
GCF_003722255	2055	2010	2208218	1843627	0.8348936	364591	0.1651064	188.833333333333	0	125.666666666667	78.8333333333333	0	28.5	0	43.5	50.8333333333333	108	7.5	0.5	0.666666666666667	19.6666666666667	53	67	71.1666666666667	155.5	157.666666666667	81	89.3333333333333	64.1666666666667	83	13.5	128.166666666667	104	335
GCF_004328725	1865	1851	1965928	1630349	0.8293025	335579	0.1706975	192.333333333333	0	115.666666666667	86.8333333333333	0	21.5	0	34.5	60.8333333333333	107.5	4.66666666666667	0.5	0.333333333333333	16.3333333333333	45.5	28	59.1666666666667	132	94	72	67.5	55.1666666666667	77	18.5	104.166666666667	90	381
GCF_017376415	2414	2363	2530291	2068577	0.8175253	461714	0.1824747	189.833333333333	0	161.666666666667	101.833333333333	0	29	0	49	59.8333333333333	114.5	8	0.5	0.666666666666667	20.6666666666667	56	93.5	68.3333333333333	159.416666666667	163.416666666667	82.5	93.5	57.8333333333333	92.25	19.5	133.25	103	556
GCF_018847455	2264	2261	2798422	2423731	0.8661063	374691	0.1338937	179.333333333333	0	64.8333333333333	87.8333333333333	0	29.3333333333333	0	61.5	64	172.333333333333	11.5	3.5	4.5	31	91	8	89.3333333333333	110	125	47.5	95.8333333333333	53.5	83.8333333333333	7.5	141.833333333333	55	646
GCF_025908235	2019	2019	2102467	1817066	0.8642542	285401	0.1357458	193.833333333333	0	131.166666666667	96.8333333333333	0	23.5	0	39.5	62.8333333333333	110	7	0.5	0.666666666666667	18.6666666666667	45	20	65.6666666666667	139	97.5	72.5	74	55.1666666666667	92	16.5	114.166666666667	97	446
GCF_026073035	1892	1892	2007159	1740215	0.8670041	266944	0.1329959	193.833333333333	0	123.166666666667	87.8333333333333	0	24	0	37.5	61.8333333333333	111	7	0.5	0.666666666666667	18.6666666666667	43.5	10	60.1666666666667	144.5	101.5	72.5	68.5	57.1666666666667	83	18.5	109.666666666667	95	362
GCF_037890745	1995	1994	2112082	1827852	0.8654266	284230	0.1345734	193.833333333333	0	136.166666666667	92.8333333333333	0	23	0	42.5	63.8333333333333	110	7.5	0.5	0.666666666666667	18.6666666666667	44	23	61.6666666666667	154	108	73.5	72	58.1666666666667	89.5	20.5	111.166666666667	98	392
GCF_037890915	1998	1997	2112234	1833015	0.8678087	279219	0.1321913	193.833333333333	0	136.166666666667	92.8333333333333	0	23	0	42.5	63.8333333333333	110	7.5	0.5	0.666666666666667	18.6666666666667	45	23	61.6666666666667	156	108	73.5	72	58.1666666666667	89.5	20.5	111.166666666667	98	392
GCF_037891695	1997	1997	2146072	1879583	0.8758248	266489	0.1241752	193.833333333333	0	134.666666666667	90.3333333333333	0	21.5	0	39.5	65.3333333333333	120.5	8	0.5	0.666666666666667	20.6666666666667	47	12.5	60.6666666666667	155.333333333333	109.833333333333	73.5	75	58.1666666666667	87.5	21.5	110.5	101	389
GCF_037891825	1862	1862	2016716	1748772	0.8671385	267944	0.1328615	194.833333333333	0	126.666666666667	87.3333333333333	0	24	0	36.5	65.8333333333333	111.5	6.5	0.5	0.666666666666667	18.1666666666667	43.5	8.5	59.6666666666667	156.333333333333	102.833333333333	72.5	68.5	60.6666666666667	87	18.5	106.5	92	313
GCF_050822385	2277	2246	2399772	1994667	0.8311902	405105	0.1688098	188.833333333333	0	148.166666666667	94.3333333333333	0	29.5	0	50	56.3333333333333	109	7.16666666666667	0.5	0.333333333333333	22.3333333333333	55	44.5	64.6666666666667	156.5	158.666666666667	82.5	89.8333333333333	62.1666666666667	86	14.5	127.166666666667	112	517
GCF_001590645	3011	3008	3458918	3033036	0.8768742	425882	0.1231258	222.333333333333	1	92.8333333333333	103.833333333333	0	46.6666666666667	0	60	110	206.166666666667	49.6666666666667	1	11.6666666666667	50.6666666666667	128.5	15.5	138.5	99.75	163.416666666667	67.5	120.5	128.333333333333	84.4166666666667	38.5	169.25	80	821
GCF_001752765	2979	2972	3408562	2996148	0.8790065	412414	0.1209935	218.333333333333	1	91.8333333333333	105.833333333333	0	46.1666666666667	0	55.5	110.5	185.166666666667	49.6666666666667	2	12.6666666666667	51.1666666666667	128	17.5	135.5	93.9166666666667	162.583333333333	66.5	120	123.833333333333	88.4166666666667	35	164.916666666667	75	838
GCF_001752885	3021	3013	3453407	3038473	0.8798479	414934	0.1201521	219.333333333333	1	95.8333333333333	104.833333333333	0	46.1666666666667	0	61.5	113	186.166666666667	49.6666666666667	2	13.1666666666667	60.1666666666667	130.5	21	135.5	95.9166666666667	162.583333333333	66.5	121	123.833333333333	88.4166666666667	35	162.916666666667	75	850
GCF_018847795	2158	2155	2663997	2306370	0.8657555	357627	0.1342445	176.333333333333	0	61.3333333333333	85.8333333333333	0	28.3333333333333	0	51.5	55	173.833333333333	10.5	3.5	4.5	28	90.5	7.5	89.3333333333333	113.5	124	49.5	94.8333333333333	54.5	87.8333333333333	8.5	128.333333333333	56	575
GCF_001752905	2981	2974	3409361	2999720	0.8798482	409641	0.1201518	218.333333333333	1	92.8333333333333	103.833333333333	0	46.1666666666667	0	57.5	111	185.166666666667	49.6666666666667	2	12.6666666666667	51.6666666666667	130.5	21	135.5	94.9166666666667	162.583333333333	66.5	121	123.833333333333	88.4166666666667	35	162.916666666667	75	832
GCF_045999325	2919	2907	3342376	2937610	0.8788987	404766	0.1211013	220.833333333333	1	91.3333333333333	101.833333333333	0	46.1666666666667	0	55	106.5	188.666666666667	50.6666666666667	2	12.1666666666667	42.6666666666667	124.5	18	135.5	94.9166666666667	162.083333333333	66.5	119.5	123.833333333333	90.4166666666667	34	164.916666666667	73	793
GCF_045999375	2916	2906	3347421	2945252	0.8798571	402169	0.1201429	219.833333333333	1	91.3333333333333	101.833333333333	0	46.1666666666667	0	55	109.5	189.666666666667	50.6666666666667	2	12.1666666666667	42.6666666666667	124.5	17	134.5	94.9166666666667	162.083333333333	66.5	119.5	123.833333333333	90.4166666666667	34	164.916666666667	73	789
GCF_045999435	2910	2900	3347420	2934282	0.8765802	413138	0.1234198	220.833333333333	1	90.3333333333333	100.833333333333	0	46.1666666666667	0	55	108.5	189.666666666667	50.6666666666667	2	12.1666666666667	42.6666666666667	124.5	17	134.5	94.9166666666667	162.083333333333	66.5	119.5	123.833333333333	90.4166666666667	34	163.916666666667	73	786
GCF_045999505	2912	2902	3347497	2936309	0.8771655	411188	0.1228345	220.833333333333	1	91.3333333333333	101.833333333333	0	46.1666666666667	0	55	109.5	189.666666666667	50.6666666666667	2	12.1666666666667	42.6666666666667	124.5	16	134.5	94.9166666666667	162.083333333333	66.5	119.5	123.833333333333	90.4166666666667	34	163.916666666667	73	786
GCF_045999675	2988	2949	3441651	3010718	0.8747889	430933	0.1252111	218.833333333333	1	90.3333333333333	104.833333333333	0	45.8333333333333	0	71	121	188.833333333333	48.6666666666667	1.5	12.1666666666667	60.6666666666667	123.5	61	130	95.0833333333333	161.25	67.5	120	121.333333333333	90.5833333333333	36.5	165.583333333333	77	774
GCF_045999725	2984	2944	3442832	3011100	0.8745997	431732	0.1254003	218.833333333333	1	90.3333333333333	104.833333333333	0	45.8333333333333	0	71	121	188.833333333333	48.6666666666667	1.5	12.1666666666667	60.6666666666667	122.5	62	130	95.0833333333333	161.25	67.5	120	121.333333333333	90.5833333333333	36.5	164.583333333333	77	771
GCF_000010005	1940	1903	2039414	1724691	0.8456797	314723	0.1543203	183.833333333333	0	99.6666666666667	97.8333333333333	0	30	0	38	63.3333333333333	86.5	8.5	1.5	0.666666666666667	10.1666666666667	54.8333333333333	92	68	101.083333333333	130.083333333333	82	99.8333333333333	58.3333333333333	63.0833333333333	22.5	113.25	72	363
GCF_015377805	1939	1896	2038911	1731858	0.8494034	307053	0.1505966	184.833333333333	0	98.1666666666667	97.8333333333333	0	30	0	38	63.8333333333333	85.5	8.5	1.5	0.666666666666667	11.1666666666667	56.8333333333333	94	68	101.083333333333	130.083333333333	81	97.8333333333333	58.3333333333333	63.0833333333333	22.5	112.25	71	363
GCF_017134355	2089	2020	2237764	1846537	0.8251706	391227	0.1748294	182.333333333333	0	112.666666666667	97.8333333333333	0	28.1666666666667	0	45.5	59.8333333333333	87.1666666666667	5	1.5	0.666666666666667	12.6666666666667	59.8333333333333	226	74.5	99.75	142.75	90.5	95.3333333333333	69.8333333333333	79.25	12.5	113.416666666667	71	321
GCF_028994115	2140	2137	2664112	2323122	0.8720061	340990	0.1279939	177.333333333333	0	62.3333333333333	85.8333333333333	0	27.3333333333333	0	50	55	173.333333333333	10.5	3.5	4.5	29	90.5	7.5	90.3333333333333	112.5	126	48.5	94.8333333333333	54.5	85.8333333333333	7.5	129.333333333333	57	557
GCF_050092775	6002	5999	6590320	5941001	0.9014738	649319	0.09852617	244.416666666667	1	583.333333333333	133.833333333333	1	42.5	0	127	252.333333333333	320.5	57.5	1	18	99.5	214.666666666667	36	399.666666666667	260.166666666667	612.416666666667	80	201.916666666667	296	405	137.75	368.5	171	937
GCF_017134375	2095	2027	2238385	1847919	0.8255591	390466	0.1744409	182.333333333333	0	112.666666666667	97.8333333333333	0	28.1666666666667	0	46.5	58.8333333333333	87.1666666666667	5	1.5	0.666666666666667	12.6666666666667	59.8333333333333	226	74.5	99.75	142.75	90.5	94.3333333333333	69.8333333333333	79.25	12.5	113.416666666667	71	328
GCF_021228055	1941	1899	2041530	1735501	0.8500982	306029	0.1499018	184.833333333333	0	99.1666666666667	97.8333333333333	0	30	0	38	63.8333333333333	85.5	8.5	1.5	0.666666666666667	11.1666666666667	56.8333333333333	91	68	101.083333333333	130.083333333333	82	98.8333333333333	58.3333333333333	63.0833333333333	22.5	113.25	71	364
GCF_024800585	1924	1902	2077416	1708332	0.8223351	369084	0.1776649	182.833333333333	0	98.6666666666667	90.8333333333333	0	28.8333333333333	0	34	55.8333333333333	93.8333333333333	7.5	1.5	0.666666666666667	13.6666666666667	56	120	62.1666666666667	115.666666666667	141.166666666667	90	84.3333333333333	74.8333333333333	71.3333333333333	13	111.333333333333	73	303
GCF_028743095	1778	1708	1905333	1599225	0.8393415	306108	0.1606585	179.833333333333	0	101.666666666667	83.8333333333333	0	26.8333333333333	0	32	58.3333333333333	83.3333333333333	5	1.5	0.666666666666667	12.6666666666667	54.8333333333333	110	61	90.5	148	85.5	90.3333333333333	65.8333333333333	72.6666666666667	14	107.666666666667	64	228
GCF_030845215	2068	1999	2188538	1839893	0.840695	348645	0.159305	179.833333333333	0	118.166666666667	105.833333333333	0	27.8333333333333	0	46	60.8333333333333	90.3333333333333	5.33333333333333	1.5	1	15	61.8333333333333	132	74.5	96	159.5	87.5	91.8333333333333	67.8333333333333	78.1666666666667	16	113.166666666667	65	373
GCF_035928175	1955	1903	2053710	1740478	0.8474799	313232	0.1525201	184.833333333333	0	101.166666666667	97.8333333333333	0	31.5	0	38	63.8333333333333	88	8.5	2	0.666666666666667	11.1666666666667	56.8333333333333	90	68	105.583333333333	131.583333333333	82	98.8333333333333	58.3333333333333	63.0833333333333	22.5	113.75	71	366
GCF_000022925	2937	2936	2999054	2668302	0.8897146	330752	0.1102854	203.333333333333	0	246.666666666667	107.833333333333	0	48.5	0	73.5	121.333333333333	119	32	2	3.66666666666667	29.6666666666667	81.5	23	103.166666666667	287.833333333333	190.333333333333	78	136.333333333333	72.3333333333333	111.5	35.5	167	143	520
GCF_001952795	2939	2938	3005348	2670300	0.8885161	335048	0.1114839	203.333333333333	0	246.666666666667	107.833333333333	0	48.5	0	73.5	121.333333333333	120	32	2	3.66666666666667	29.6666666666667	81.5	23	103.166666666667	287.833333333333	190.333333333333	78	136.333333333333	72.3333333333333	111.5	35.5	167	143	521
GCF_001999065	2787	2786	2922011	2574999	0.8812421	347012	0.1187579	203.333333333333	0	245.166666666667	92.3333333333333	0	44.5	0	70.5	119.333333333333	117	31	2	1.16666666666667	24.1666666666667	79	12.5	105.166666666667	275.333333333333	183.333333333333	78	134.833333333333	72.3333333333333	113.5	37	165.5	136	444
GCF_002213825	2838	2834	2910921	2596605	0.8920218	314316	0.1079782	203.333333333333	0	242.666666666667	99.8333333333333	0	46.5	0	65.5	119.333333333333	118.5	31	2	1.16666666666667	25.1666666666667	83.5	25	104.666666666667	287.833333333333	187.333333333333	79	137.333333333333	73.3333333333333	111.5	35.5	164	141	453
GCF_030848265	2366	2354	2746868	2404100	0.875215	342768	0.124785	175.833333333333	0	63.3333333333333	86.8333333333333	0	29.5	0	51	52	175.5	10.5	3.5	4.5	29	86.5	35	86.8333333333333	108.666666666667	120.166666666667	47	92.8333333333333	53	64	7.5	126	51	806
GCF_002213925	2881	2880	2979105	2651140	0.8899116	327965	0.1100884	204.833333333333	0	249.666666666667	104.333333333333	0	45.5	0	71.5	119.333333333333	119	31	2	1.16666666666667	24.1666666666667	80	18	105.666666666667	277.333333333333	188.333333333333	78	135.833333333333	72.3333333333333	114.5	37	166.5	137	498
GCF_002214125	2873	2871	2942234	2618035	0.889812	324199	0.110188	203.333333333333	0	247.666666666667	102.833333333333	0	46.5	0	71	119.333333333333	119	31	2	1.16666666666667	26.1666666666667	81.5	26	103.666666666667	283.833333333333	189.833333333333	79	136.333333333333	71.3333333333333	112	35.5	167	144	473
GCF_009866905	2935	2932	3030813	2684208	0.8856396	346605	0.1143604	203.833333333333	0	248.166666666667	104.833333333333	0	45.5	0	74.5	119.333333333333	120	31	2	1.16666666666667	24.1666666666667	81	26.5	107.166666666667	276.833333333333	190.333333333333	78	137.833333333333	74.3333333333333	114	32.5	168	140	534
GCF_016775745	2777	2773	2901393	2576735	0.8881027	324658	0.1118973	204.833333333333	0	242.166666666667	97.3333333333333	0	45.5	0	69.5	119.333333333333	117	31	2	1.16666666666667	23.1666666666667	80	12.5	106.166666666667	277.333333333333	187.333333333333	78	136.333333333333	71.3333333333333	109.5	37	165.5	137	426
GCF_018336695	2921	2918	2973786	2661118	0.8948586	312668	0.1051414	203.833333333333	0	247.666666666667	107.833333333333	0	47	0	74.5	119.333333333333	120	31.5	2	1.66666666666667	28.6666666666667	80.5	27	104.666666666667	283.833333333333	191.833333333333	79	137.333333333333	72.3333333333333	114	35.5	170	143	498
GCF_018336755	2871	2870	2964472	2649724	0.8938266	314748	0.1061734	203.333333333333	0	246.666666666667	103.833333333333	0	45.5	0	71.5	119.333333333333	119	31	2	1.16666666666667	24.1666666666667	78.5	19.5	107.166666666667	277.333333333333	190.333333333333	78	137.833333333333	75.3333333333333	114	34.5	168	138	485
GCF_029891435	2900	2895	2958482	2627578	0.8881507	330904	0.1118493	203.333333333333	0	244.666666666667	101.833333333333	0	46.5	0	67.5	119.333333333333	119.5	31	2	1.16666666666667	25.1666666666667	83.5	27	104.666666666667	286.833333333333	187.333333333333	79	137.333333333333	73.3333333333333	111.5	35.5	167	145	500
GCF_030730725	2806	2804	2919637	2590958	0.8874247	328679	0.1125753	202.333333333333	0	245.666666666667	102.833333333333	0	46.5	0	68	119.333333333333	121.5	31	2	1.16666666666667	26.1666666666667	80.5	12	105.166666666667	290.833333333333	187.833333333333	80	136.833333333333	73.3333333333333	111.5	36.5	168	138	419
GCF_040543175	2868	2776	2989415	2652663	0.8873519	336752	0.1126481	209.833333333333	0	245.666666666667	102.833333333333	0	47	0	72.5	122.833333333333	122	31	2.5	1.16666666666667	27.1666666666667	81	11	106.666666666667	291.833333333333	196.833333333333	93.5	139.333333333333	74.8333333333333	114	37.5	175	148	414
GCF_041764935	2915	2913	2974863	2636984	0.886422	337879	0.113578	203.333333333333	0	252.666666666667	105.833333333333	0	46.5	0	69	119.333333333333	121	30	2	1.16666666666667	26.1666666666667	80.5	34	103.666666666667	283.833333333333	190.833333333333	79	136.333333333333	71.3333333333333	112	35.5	170	142	499
GCF_000007845	5016	5015	5227293	4100336	0.7844091	1126957	0.2155909	250.166666666667	0	335.833333333333	133.333333333333	0	192	0	125.5	190	218.166666666667	25.3333333333333	2.5	1.16666666666667	30.1666666666667	152.5	36.5	185.333333333333	231.333333333333	351.5	122	208.833333333333	149.833333333333	207.666666666667	71.5	307.833333333333	222	1265
GCF_041765525	2868	2866	2942411	2606909	0.8859772	335502	0.1140228	203.333333333333	0	248.666666666667	103.833333333333	0	46.5	0	69	119.333333333333	119	30	2	1.16666666666667	26.1666666666667	80.5	24	103.666666666667	283.833333333333	190.833333333333	79	136.333333333333	71.3333333333333	112	35.5	169	141	472
GCF_046844555	2803	2801	2950983	2613755	0.8857235	337228	0.1142765	203.333333333333	0	241.666666666667	98.8333333333333	0	45.5	0	71.5	118.833333333333	118	31	2	1.16666666666667	24.1666666666667	79	13	107.166666666667	276.833333333333	190.333333333333	78	137.833333333333	75.3333333333333	114	34.5	167	138	436
GCF_048320315	2777	2775	2901492	2576786	0.88809	324706	0.11191	204.833333333333	0	242.166666666667	97.3333333333333	0	45.5	0	69.5	119.333333333333	117	31	2	1.16666666666667	23.1666666666667	80	12.5	106.166666666667	277.333333333333	187.333333333333	78	136.333333333333	71.3333333333333	109.5	37	165.5	137	426
GCF_052779645	2849	2848	2946813	2616076	0.8877645	330737	0.1122355	204.833333333333	0	245.666666666667	100.333333333333	0	45	0	69.5	119.333333333333	118	31	2	1.16666666666667	23.1666666666667	80	18	105.666666666667	277.333333333333	187.333333333333	78	134.833333333333	71.3333333333333	109.5	37	167	138	485
GCF_052781175	2843	2840	2950327	2622699	0.888952	327628	0.111048	205.333333333333	0	246.666666666667	98.8333333333333	0	45.5	0	72.5	119.333333333333	121.5	31	2	1.16666666666667	24.1666666666667	80.5	18.5	105.666666666667	280.333333333333	189.333333333333	78	136.833333333333	71.3333333333333	110.5	36.5	167.5	144	456
GCF_052782585	2841	2839	2950325	2622453	0.8888692	327872	0.1111308	205.333333333333	0	246.666666666667	98.8333333333333	0	45.5	0	72.5	119.333333333333	121.5	31	2	1.16666666666667	24.1666666666667	80.5	18.5	105.666666666667	280.333333333333	189.333333333333	78	136.833333333333	71.3333333333333	110.5	36.5	167.5	144	454
GCF_052809925	2842	2839	2950327	2622531	0.888895	327796	0.111105	205.333333333333	0	246.666666666667	98.8333333333333	0	45.5	0	72.5	119.333333333333	121.5	31	2	1.16666666666667	24.1666666666667	80.5	18.5	105.666666666667	280.333333333333	189.333333333333	78	136.833333333333	71.3333333333333	110.5	36.5	167.5	144	455
GCF_029814215	4561	4540	4710002	4004868	0.8502901	705134	0.1497099	248.166666666667	0	333	142.833333333333	0	134.833333333333	0	107.5	257.666666666667	166	48.3333333333333	1.5	4.5	33	132.166666666667	53	156.166666666667	145.333333333333	359.833333333333	98	184.166666666667	170.333333333333	224.166666666667	70	276.5	178	1036
GCF_030123245	5020	4996	5249694	4256856	0.810877	992838	0.189123	250.5	0	413	143.333333333333	0	123.333333333333	0	141.5	275.666666666667	190.5	47.5	1.5	4.16666666666667	29.6666666666667	147	98	158.166666666667	145.166666666667	324.666666666667	97.5	186	177.333333333333	237.666666666667	85	283.833333333333	190	1269
GCF_041937585	4905	4853	5165228	4029535	0.7801272	1135693	0.2198728	255.166666666667	0	320.5	135.333333333333	0	130.666666666667	0	129	243.166666666667	178.833333333333	44.5	1.5	1.16666666666667	26.6666666666667	138.166666666667	103.5	151.333333333333	125.666666666667	301.166666666667	104	184.166666666667	178	198	71	279.5	182	1422
GCF_000973605	3904	3899	4012933	3503030	0.8729351	509903	0.1270649	217.333333333333	0	267.333333333333	100.833333333333	0	188.5	0	88	164.5	210.166666666667	39.8333333333333	3	0.666666666666667	27.6666666666667	123.666666666667	17	148.5	281.416666666667	274.916666666667	90	168.833333333333	138.833333333333	167.416666666667	69	242.583333333333	160	714
GCF_017277335	2902	2901	2932999	2571963	0.8769055	361036	0.1230945	220.666666666667	0	185.666666666667	112.833333333333	0	35	0	50	80.8333333333333	120	4.5	0.5	0.666666666666667	18.6666666666667	91.6666666666667	19	124.666666666667	225.833333333333	226	91	143.666666666667	105.833333333333	148.333333333333	36	194.666666666667	115	551
